ID,Name,Owner,Controler,Religion,Culture
579,Mrauk U,BHA,BHA,sikhism,bengali
580,Kale,BHA,BHA,buddhism,chin
581,Sagaing,BHA,BHA,sunni,burmese
582,Mong Yang,BHA,BHA,sikhism,shan
583,Hsenwi,BHA,BHA,sikhism,shan
584,Ava,BHA,BHA,sikhism,burmese
585,Taungoo,BHA,BHA,sikhism,burmese
586,Pegu,BHA,BHA,buddhism,mon
587,Kengtung,BHA,BHA,sikhism,shan
588,Mong Nai,BHA,BHA,sikhism,shan
589,Chiang Mai,AYU,AYU,buddhism,northern_thai
590,Martaban,BHA,BHA,sikhism,burmese
591,Tavoy,BHA,BHA,buddhism,mon
592,Ratchaburi,BHA,BHA,buddhism,central_thai
593,Nakhon Si Thammara,BHA,BHA,buddhism,central_thai
594,Pattani,BHA,BHA,buddhism,malayan
595,Perak,AYU,AYU,buddhism,malayan
596,Malacca,GBR,GBR,buddhism,malayan
597,Johor,GBR,GBR,buddhism,malayan
598,Pahang,AYU,AYU,buddhism,malayan
599,Kelantan,AYU,AYU,buddhism,malayan
600,Ayutthaya,AYU,AYU,buddhism,central_thai
601,Sukhothai,BHA,BHA,buddhism,central_thai
602,Chiang Rai,AYU,AYU,buddhism,northern_thai
603,Nakhon Thung Yai,AYU,AYU,buddhism,central_thai
604,Oudong,AYU,AYU,buddhism,khmer
605,Prey Nokor,AYU,AYU,buddhism,khmer
606,Panduranga,AYU,AYU,buddhism,khmer
607,Vijaya,ANN,ANN,mahayana,cham
608,Attapeu,CHK,CHK,buddhism,lao
609,Angkor,AYU,AYU,buddhism,khmer
610,Thanh Hoa,WUU,WUU,mahayana,vietnamese
611,Sikhottabong,AYU,AYU,buddhism,lao
612,Khorat,AYU,AYU,buddhism,khmer
613,Dong Kinh,WUU,WUU,mahayana,vietnamese
614,Vientiane,AYU,AYU,buddhism,lao
615,Luang Prabang,AYU,AYU,buddhism,lao
616,Cao Bang,TOK,TOK,mahayana,vietnamese
617,Kutaraja,GBR,GBR,anglican,acehnese
618,Riau,PSA,PSA,sunni,sumatran
619,Batak,GBR,GBR,hinduism,sumatran
620,Siak,GBR,GBR,buddhism,sumatran
621,Bengkulu,GBR,GBR,hinduism,sumatran
622,Palembang,GBR,GBR,hinduism,sumatran
623,Tulangbewang,GBR,GBR,buddhism,sumatran
624,Banten,AYU,AYU,buddhism,sundanese
625,Kawali,AYU,AYU,buddhism,sundanese
626,Karta,AYU,AYU,buddhism,javanese
627,Blambangan,AYU,AYU,buddhism,javanese
628,Surabaya,AYU,AYU,buddhism,javanese
629,Demak,AYU,AYU,buddhism,javanese
630,Kalapa,AYU,AYU,buddhism,sundanese
631,Bali,AYU,AYU,buddhism,javanese
632,Sumbawa,AYU,AYU,buddhism,javanese
633,Flores,GBR,GBR,catholic,portugese
634,Sumba,HDR,REB,sunni,yemeni_culture
635,West Timor,HDR,HDR,sunni,yemeni_culture
636,Brunei,KUT,KUT,sunni,bornean
637,Api-Api,KUT,KUT,sunni,bornean
638,Kutai,KUT,KUT,sunni,bornean
639,Banjar,KUT,KUT,sunni,bornean
640,Sambas,KUT,KUT,sunni,bornean
641,Makassar,AYU,AYU,buddhism,sulawesi
642,Kolaka,AYU,AYU,buddhism,sulawesi
643,Poso,JAP,JAP,mahayana,sulawesi
644,Manado,WUU,WUU,animism,sulawesi
645,Buru,GBR,GBR,animism,moluccan
646,Ambon,GBR,GBR,animism,moluccan
647,Ceram,GBR,GBR,anglican,moluccan
648,Halmahera,GBR,GBR,anglican,english
649,Ternate,GBR,GBR,animism,moluccan
650,Tidore,GBR,GBR,animism,moluccan
651,Sulu,WUU,WUU,sunni,filipino
652,Maguindanao,WUU,WUU,animism,filipino
653,Lanao,WUU,WUU,animism,wu
654,Samar,WUU,WUU,animism,filipino
655,Palawan,BEI,BEI,sunni,filipino
656,Manila,WUU,WUU,animism,filipino
657,Ilocos,JAP,JAP,mahayana,filipino
658,Cagayan,SPA,SPA,animism,filipino
659,Lingga,BHA,BHA,hinduism,sumatran
660,Sibsongbanna,AYU,AYU,buddhism,shan
661,Dali,AYU,AYU,buddhism,bai
662,Yunnan,AYU,REB,buddhism,bai
663,Guangnan,WUU,WUU,buddhism,bai
664,Lingyun,WUU,WUU,confucianism,hakka
665,Shiuhing,WUU,WUU,confucianism,cantonese
666,Kingchow,WUU,WUU,confucianism,chimin
667,Canton,WUU,WUU,confucianism,cantonese
668,Macau,WUU,WUU,confucianism,cantonese
669,Fuzhou,MNG,MNG,confucianism,chimin
670,Ganzhou,MNG,MNG,confucianism,hakka
671,Changsha,WUU,WUU,confucianism,xiang
672,Wuling,MNG,MNG,catholic,xiang
673,Zhenyuan,WUU,WUU,buddhism,miao
674,Guiyang,WUU,WUU,animism,hakka
675,Umung,AYU,AYU,animism,yi
676,Shigatse,BHA,BHA,vajrayana,tibetan
677,Lhasa,AYU,AYU,buddhism,tibetan
678,Tachienlu,AYU,AYU,buddhism,tibetan
679,Chengdu,WUU,WUU,confucianism,sichuanese
680,Chongqing,PLC,PLC,catholic,sichuanese
681,Yichang,PLC,PLC,catholic,sichuanese
682,Wuchang,MNG,MNG,catholic,hubei
683,Nanchang,MNG,MNG,confucianism,gan
684,Hangzhou,MNG,MNG,confucianism,wu
685,Yangzhou,MNG,MNG,catholic,jianghuai
686,Anqing,MNG,MNG,catholic,jianghuai
687,Nanyang,MNG,MNG,catholic,zhongyuan
688,Kaifeng,MNG,MNG,catholic,zhongyuan
689,Hanzhong,PLC,PLC,catholic,xibei
690,Qingzhou,MNG,MNG,confucianism,shandong_culture
691,Jinan,MNG,MNG,confucianism,shandong_culture
692,Huaiqing,MNG,MNG,catholic,jin
693,Taiyuan,PLC,PLC,catholic,jin
694,Pingyang,MNG,MNG,catholic,jin
695,Hejian,MNG,MNG,catholic,chihan
696,Baoding,MNG,MNG,catholic,chihan
697,Datong,PLC,PLC,catholic,jin
698,Ningxia,PLC,PLC,catholic,xibei
699,Lanzhou,PLC,PLC,catholic,xibei
700,Xi'an,MNG,MNG,catholic,xibei
701,Ordos,PLC,PLC,catholic,mongol
702,Hohhot,PLC,PLC,catholic,mongol
703,Chengde,PLC,PLC,catholic,chahar
704,Ningyuan,MNG,MNG,catholic,chihan
705,Gyegu,PLC,PLC,catholic,tibetan
706,Tsaidam,PLC,PLC,catholic,oirats
707,Yumen,PLC,PLC,catholic,oirats
708,Zhangye,PLC,PLC,catholic,xibei
709,Alxa,PLC,PLC,catholic,mongol
710,Hotan,PER,PER,sunni,uyghur
711,Qarqan,PER,PER,sunni,uyghur
712,Aksu,PER,PER,sunni,uyghur
713,Bechbaliq,PLC,PLC,catholic,uyghur
714,Hoboksar,PLC,PLC,catholic,oirats
715,Urumqi,PLC,PLC,catholic,uyghur
716,Tannu Uriankhai,PLC,PLC,catholic,polish
717,Kherlen,PLC,PLC,catholic,khalkha
718,Kobdo,PLC,PLC,catholic,oirats
719,Uliastai,PLC,PLC,catholic,khalkha
720,Dornogovi,PLC,PLC,catholic,khalkha
721,Setsen,PLC,PLC,catholic,khalkha
722,Jirem,PLC,PLC,catholic,chahar
723,Xilin Gol,PLC,PLC,catholic,mongol
724,Hulunbuir,PLC,PLC,catholic,buryat
725,Cicigar,KRC,KRC,tengri_pagan_reformed,chahar
726,Shenyang,PLC,PLC,catholic,chahar
727,Aigun,PLC,PLC,tengri_pagan_reformed,manchu
728,Tuwan,PLC,PLC,tengri_pagan_reformed,manchu
729,Bohori,NHX,NHX,animism,manchu
730,Girin,PLC,PLC,confucianism,manchu
731,Ilan Hala,PLC,PLC,confucianism,manchu
732,Hamheung,PLC,PLC,catholic,korean
733,Hwangju,PLC,PLC,confucianism,korean
734,Wonju,PLC,PLC,catholic,korean
735,Hanseong,PLC,PLC,confucianism,korean
736,Sangju,KOR,KOR,confucianism,korean
737,Jeonju,KOR,KOR,confucianism,korean
738,Sakam,WUU,WUU,animism,chimin
739,Kashgar,PER,PER,sunni,uyghur
740,Chanderi,BHA,BHA,sikhism,malvi
741,Cumana,C23,C23,protestant,swedish
742,Angostura,C23,C23,catholic,portugese
743,Essequibo,C23,C23,protestant,saxon
744,Demerara,C04,C04,catholic,brazilian
745,Paramaribo,C04,C04,catholic,brazilian
746,Cayenne,C04,C04,catholic,brazilian
747,Amapa,C04,C04,catholic,brazilian
748,Belem,C04,C04,catholic,brazilian
749,Maranhao,C04,C04,catholic,brazilian
750,Crato,C04,C04,catholic,brazilian
751,Ceara,C04,C04,catholic,brazilian
752,Oeiras,C04,C04,catholic,brazilian
753,Rio Grande,C04,C04,catholic,brazilian
754,Paraiba,C04,C04,catholic,brazilian
755,Pernambuco,C04,C04,catholic,brazilian
756,Bahia,C04,C04,catholic,portugese
757,Ilheus,C04,C04,catholic,portugese
758,Goias,C04,C04,catholic,brazilian
759,Diamantina,C04,C04,catholic,brazilian
760,Porto Seguro,C04,C04,catholic,portugese
761,Espirito Santo,C04,C04,catholic,brazilian
762,Sao Tome,C04,C04,catholic,brazilian
763,Rio de Janeiro,C04,C04,catholic,brazilian
764,Santo Amaro,C04,C04,catholic,brazilian
765,Minas Gerais,C04,C04,catholic,brazilian
766,Sao Vicente,C04,C04,catholic,portugese
767,Ortelsburg,PLC,PLC,catholic,prussian
768,Guayra,C04,C04,catholic,portugese
769,Curitiba,C04,C04,catholic,brazilian
770,Braslaw,PLC,PLC,catholic,lithuanian
771,Vitebsk,PLC,PLC,catholic,ruthenian
772,Uruguay,C09,C09,catholic,platinean
773,Banda Oriental,C09,C09,catholic,platinean
774,Al-Junaynah,ITA,ITA,shamanism,tunjur
775,Asuncion,C09,C09,anglican,platinean
776,Concepcion,C09,C09,animism,tupinamba
777,Corrientes,C09,C09,anglican,castillian
778,Rio de la Plata,C09,C09,catholic,castillian
779,Tandil,C09,C09,catholic,platinean
780,Candelaria,C09,C09,catholic,platinean
781,Puerto Deseado,C09,C09,catholic,castillian
782,Tierra del Fuego,C09,C09,anglican,english
783,Kawesqar,C09,C09,anglican,platinean
784,Huillimapu,C09,C09,catholic,platinean
785,Pehuenmapu,C09,C09,anglican,platinean
786,Carmen,C09,C09,catholic,platinean
787,Picunmapu,C09,C09,catholic,platinean
788,Angoche,GBR,RUM,sunni,swahili
789,Mtetwa,GBR,RUM,anglican,portugese
790,Chaco Austral,C09,C09,catholic,castillian
791,Catamarca,C09,C09,catholic,platinean
792,Copiapo,C09,C09,catholic,castillian
793,Iquique,C17,REB,catholic,platinean
794,Jujuy,C09,C09,inti,diaguita
795,Potosi,C15,C15,inti,aimara
796,Arica,C09,C09,catholic,platinean
797,Oruro,C15,C15,inti,aimara
798,Mbwila,GBR,RUM,catholic,mbundu
799,Chaco Boreal,PTG,PTG,animism,tupinamba
800,Chiquitos,C15,C15,catholic,platinean
801,Cochabamba,C15,C15,catholic,platinean
802,Chuquiabo,C15,C15,inti,aimara
803,Moxos,C15,C15,catholic,platinean
804,Puno,C15,C15,inti,aimara
805,Arequipa,C15,C15,catholic,platinean
806,Nazca,C15,C15,catholic,platinean
807,Abancay,C15,C15,inti,inca
808,Cuzco,C15,C15,inti,inca
809,Lima,C15,C15,inti,inca
810,Huancavelica,C15,C15,inti,inca
811,Jauja,C15,C15,inti,inca
812,Chanchan,C15,C15,inti,chimuan
813,Cajamarca,INC,INC,inti,inca
814,Huanuco,INC,REB,inti,inca
815,Iquitos,C14,C14,catholic,platinean
816,Tumbes,C14,C14,inti,chimuan
817,Canari,C14,C14,inti,cara
818,Canelos,C14,C14,catholic,platinean
819,Guayaquil,C14,C14,inti,cara
820,Quito,C14,C14,inti,cara
821,Quijos,C14,C14,catholic,platinean
822,Caqueta,C14,C14,catholic,platinean
823,Cauca,C14,C14,catholic,mexican
824,Mariquita,C14,C14,catholic,mexican
825,Bogota,C14,C14,inti,muisca
826,Choco,C14,C14,catholic,platinean
827,Antioquía,C14,C14,protestant,platinean
828,Cartagena,C14,C14,catholic,platinean
829,Magdalena,C14,C14,catholic,platinean
830,Maracaibo,C14,C14,catholic,platinean
831,Caracas,C14,C14,catholic,platinean
832,Tunja,C14,C14,inti,muisca
833,Algoa Bay,GBR,RUM,catholic,portugese
834,Barinas,C14,C14,catholic,platinean
835,Panama,C14,C14,catholic,mexican
836,Chorotega,C08,C08,catholic,mexican
837,Nicaragua,C08,C08,catholic,mexican
838,Mosquito,C08,C08,catholic,mexican
839,Pipil,C08,C08,mesoamerican_religion,highland_mayan
840,Honduras,C08,C08,catholic,mexican
841,Guatemala,C08,C08,mesoamerican_religion,highland_mayan
842,Petén,C08,C08,mesoamerican_religion,putun
843,Belize,C08,C08,mesoamerican_religion,yucatec
844,Zapotec,C08,C08,mesoamerican_religion,zapotek
845,Campeche,C08,C08,mesoamerican_religion,yucatec
846,Sotuta,C08,C08,mesoamerican_religion,yucatec
847,Mixtec,C08,C08,nahuatl,mixtec
848,Tohancapan,C08,C08,nahuatl,totonac
849,Tlapanec,C08,C08,nahuatl,tlapanec
850,Tlaxcala,C08,C08,nahuatl,aztek
851,Zacatula,C11,C11,nahuatl,tlapanec
852,Mexico,C08,C08,nahuatl,aztek
853,Tlapacoyan,C08,C08,nahuatl,aztek
854,Sayultecas,C08,C08,nahuatl,tepic
855,Totorames,C08,C08,catholic,mexican
856,Zacatecas,C08,C08,totemism,mescalero
857,Guachichil,C08,C08,totemism,lipan
858,Tamaulipas,C08,C08,mesoamerican_religion,wastek
859,Sinaloa,C08,C08,catholic,mexican
860,Tepehuan,C08,C08,catholic,mexican
861,Coahuila,C08,C08,totemism,apache
862,Yaqui,C08,C08,catholic,mexican
863,Suma,C08,C08,totemism,mescalero
864,Concho,C08,C08,catholic,mexican
865,Cochimi,C08,C08,catholic,mexican
866,Guaycura,C08,C08,catholic,mexican
867,Cahuilla,C18,C18,protestant,piman
868,Chumash,C18,C18,protestant,piman
869,T'epot'aha'l,C18,C18,protestant,mexican
870,Lakisamni,C18,C18,catholic,mexican
871,Pomo,C18,C18,catholic,mexican
872,Shayuusht'la,C20,C20,catholic,catalan
873,Tsinuk,C20,C20,protestant,mexican
874,Duwamish,C20,C20,catholic,catalan
875,Tachii'nii,C18,C18,protestant,navajo
876,Yavapé,C18,C18,protestant,piman
877,Akimel,C08,C08,catholic,mexican
878,Kinyaa'aanii,C08,C08,catholic,mexican
879,Ndee,C08,C08,totemism,navajo
880,Ohkay Owingeh,C08,C08,totemism,pueblo
881,Tsiahahéndé,C08,C08,totemism,mescalero
882,Mashgaléndé,C08,C08,totemism,mescalero
883,Tche Sha,C08,C08,catholic,mexican
884,Auia,C08,C08,totemism,caddo
885,Gulgahén,C08,C08,totemism,mescalero
886,Waco,C08,C08,totemism,wichita
887,Tickanwa'tic,C08,C08,totemism,caddo
888,Atakapa,C08,C08,totemism,caddo
889,Nawunena,C08,C08,totemism,wichita
890,Tokinahyup,C08,C08,catholic,mexican
891,Naisha,C08,C08,totemism,pawnee
892,Kitkit'ish,C13,C13,anglican,american
893,Chitimacha,C13,C13,totemism,natchez
894,Kadohadacho,C13,C13,totemism,caddo
895,Anilco,C13,C13,totemism,yoron
896,Yscani,C13,C13,anglican,american
897,Casqui,C13,C13,totemism,yoron
898,Kanza,C13,C13,totemism,shoshone
899,Pahatsi,C13,C13,totemism,yoron
900,Tamaroa,C13,C13,totemism,illini
901,Tsawi,C13,C13,anglican,american
902,Niuachi,C13,C13,totemism,anishinabe
903,Omaha,C13,C13,anglican,american
904,Wahpetunwan,C02,C02,catholic,irish
905,Baxoje,C02,C02,catholic,irish
906,Ithanktunwanna,C02,C02,catholic,irish
907,Ithanktunwan,C02,C02,catholic,irish
908,Sisithunwan,C02,C02,totemism,dakota
909,Nueta,C02,C02,catholic,irish
910,Makoua,C12,C12,totemism,anishinabe
911,Baawitigon,C13,C13,totemism,anishinabe
912,Osaakiiwaki,C13,C13,totemism,illini
913,Meskwaki,C02,C02,totemism,arapaho
914,Ho-Chunk,C02,C02,catholic,irish
915,Peewareewa,C02,C02,catholic,irish
916,Kaskankaham,C02,C02,totemism,anishinabe
917,Cahokia,C02,C02,totemism,illini
918,Chucalissa,C13,C13,totemism,chickasaw
919,Chickasha,C02,C02,totemism,chickasaw
920,Chahta,C13,C13,totemism,choctaw
921,Ishenoca,C02,C02,totemism,natchez
922,Tohome,C02,C02,totemism,choctaw
923,Pensacola,C02,C02,totemism,choctaw
924,Tawasa,C02,C02,totemism,choctaw
925,Coweta,C02,C02,totemism,creek
926,Ais,C02,C02,totemism,yamasee
927,Timucua,C02,C02,totemism,yamasee
928,Apalachee,C02,C02,totemism,creek
929,Guale,C02,C02,totemism,yamasee
930,Kasihta,C02,C02,totemism,creek
931,Coosa,C02,C02,totemism,creek
932,Issati,C02,C02,totemism,catawba
933,Iswa,C02,C02,totemism,iroquois
934,Tsoyaha,C13,C13,totemism,yuchi
935,Chiaha,C02,C02,totemism,yuchi
936,Joara,C02,C02,totemism,catawba
937,Skarureh,C02,C02,totemism,iroquois
938,Pomouik,C02,C02,totemism,powhatan
939,Kaskinampo,C02,C02,totemism,shawnee
940,Kentahke,C02,C02,catholic,irish
941,Ouasioto,C13,C13,totemism,yuchi
942,Waayaahtanwa,C13,C13,totemism,mesquakie
943,Atchakangouen,C13,C13,protestant,miami
944,Bodewadmik,C02,C02,catholic,irish
945,Michigami,C02,C02,totemism,anishinabe
946,Hotaawathipi,C02,C02,totemism,shawnee
947,Kentaientonga,C02,C02,totemism,tionontate
948,Ohiyo,C12,C12,totemism,illini
949,Monacan,C02,C02,catholic,irish
950,Chesapeake,C02,C02,totemism,powhatan
951,Kanawha,C02,C02,catholic,irish
952,Powhatan,C02,C02,totemism,powhatan
953,Piscataway,C02,C02,totemism,powhatan
954,Erielhonan,C02,C02,catholic,irish
955,Conestoga,C02,C02,totemism,susquehannock
956,Sakimauchheening,C02,C02,totemism,delaware
957,Wicontiss,C02,C02,totemism,shawnee
958,Onodowaga,C13,C13,totemism,iroquois
959,Gayogohono,C02,C02,totemism,iroquois
960,Onondagaono,C02,C02,totemism,iroquois
961,Onyo'taaka,C02,C02,totemism,iroquois
962,Unami,C02,C02,catholic,irish
963,Machkantowoon,C02,C02,totemism,mahican
964,Kanien'kehaka,C02,C02,totemism,iroquois
965,Manahahttan,C02,C02,totemism,susquehannock
966,Nipmuc,C02,C02,catholic,irish
967,Narraganset,C02,C02,catholic,irish
968,Massachusett,C02,C02,totemism,massachusset
969,Mahican,C02,C02,catholic,irish
970,Amoskeag,C02,C02,catholic,irish
971,Penapawsket,C02,C02,catholic,irish
972,Nuu-chah-nulth,C20,C20,mahayana,japanese
973,Skwxwu'mesh,C20,C20,mahayana,japanese
974,Kwakwaka'wakw,C20,C20,mahayana,japanese
975,Tsimshian,SAL,SAL,totemism,salish
976,Tlingit,C20,C20,catholic,mexican
977,Yakutat,C20,C20,catholic,mexican
978,Kenai,C20,REB,totemism,haida
979,Unangan,C20,C20,catholic,catalan
980,Beothuk,C12,C12,catholic,irish
981,Taqamkuk,C12,C12,protestant,danish
982,Onamagag,C12,C12,protestant,danish
983,Epagoitgnag,C12,C12,protestant,danish
984,Segepenegatic,C12,C12,protestant,danish
985,Petkootkweak,C12,C12,protestant,danish
986,Gespegeogag,C12,C12,protestant,danish
987,Onguhiara,C13,C13,totemism,tionontate
988,Attignawantan,C12,C12,totemism,huron
989,Attigneenongnahac,C02,C02,totemism,huron
990,Maisouna,C12,C12,totemism,laurentian
991,Odishkwaagamiig,C12,C12,totemism,algonquin
992,Weskarini,C12,C12,totemism,algonquin
993,Osheaga,C12,C12,totemism,laurentian
994,Stadacona,C12,C12,totemism,laurentian
995,Toutouskak,C12,C12,totemism,algonquin
996,Oumamiwek,C12,C12,protestant,danish
997,Chisedec,C12,C12,protestant,danish
998,Qikirmiut,C12,C12,protestant,danish
999,Cisasipi,C12,C12,totemism,anishinabe
1000,Iyiyiw,C12,C12,protestant,danish
1001,Marameg,C12,C12,totemism,anishinabe
1002,Abitibi,C12,C12,protestant,danish
1003,Mosoni,C12,C12,protestant,danish
1004,Attawapiskat,C12,C12,protestant,danish
1005,Mushkegowuk,C12,C12,protestant,danish
1006,Ahiarmiut,C12,C12,protestant,danish
1007,Gojijiwininiwag,C12,C12,protestant,danish
1008,Wiinibig,C12,C12,totemism,bungi
1009,Atikaki,C12,C12,totemism,plains_cree
1010,Manitowapow,C02,C02,totemism,chiwere
1011,Kinougeoulini,C12,C12,protestant,danish
1012,Satsuma,JAP,JAP,mahayana,kyushuan
1013,Cheongju,KOR,KOR,confucianism,korean
1014,Bungo,JAP,JAP,mahayana,kyushuan
1015,Okinawa,JAP,JAP,mahayana,kyushuan
1016,Ha Tinh,WUU,WUU,mahayana,vietnamese
1017,Suo,JAP,JAP,mahayana,japanese
1018,Izumo,JAP,JAP,mahayana,japanese
1019,Harima,JAP,JAP,mahayana,japanese
1020,Kyoto,JAP,JAP,mahayana,japanese
1021,Settsu,JAP,JAP,mahayana,japanese
1022,Indrapura,ANN,ANN,mahayana,cham
1023,Echizen,JAP,JAP,mahayana,japanese
1024,Echigo,JAP,JAP,mahayana,togoku
1025,Uzen,JAP,JAP,mahayana,togoku
1026,Rikuzen,JAP,JAP,mahayana,togoku
1027,Hitachi,JAP,JAP,mahayana,togoku
1028,Musashi,JAP,JAP,mahayana,togoku
1029,Kai,JAP,JAP,mahayana,togoku
1030,Owari,JAP,JAP,mahayana,togoku
1031,Kamikawa,NHX,NHX,animism,ainu
1032,The Kurils,JAP,JAP,mahayana,togoku
1033,Enchiw,NHX,NHX,animism,ainu
1034,Kamchatka,JAP,JAP,mahayana,kamchatkan
1035,Penzhina,JAP,JAP,mahayana,japanese
1036,Kolyma,JAP,JAP,mahayana,kamchatkan
1037,Omolon,JAP,JAP,mahayana,japanese
1038,Karalveyem,JAP,JAP,mahayana,japanese
1039,Verkhoyansk,PLC,PLC,catholic,polish
1040,Suntar Khayata,PLC,PLC,catholic,polish
1041,Gizhiga,JAP,JAP,mahayana,japanese
1042,Sakha,PLC,PLC,catholic,polish
1043,Okhotsk,PLC,PLC,catholic,polish
1044,Tauisk,PLC,PLC,catholic,polish
1045,Yakut,PLC,PLC,catholic,polish
1046,Maya,PLC,PLC,catholic,polish
1047,Jugjur,PLC,PLC,catholic,polish
1048,Miyoo Gasan,PLC,PLC,tengri_pagan_reformed,nivkh
1049,Haiilanboo,PLC,PLC,tengri_pagan_reformed,evenk
1050,Tyr,PLC,PLC,tengri_pagan_reformed,nivkh
1051,Aldan,PLC,PLC,catholic,polish
1052,Stanovoy,PLC,PLC,catholic,polish
1053,Hinggan,PLC,PLC,catholic,evenk
1054,Mukhtuya,PLC,PLC,catholic,polish
1055,Kirenga,PLC,PLC,catholic,polish
1056,Barguzin,PLC,PLC,catholic,polish
1057,Ude,PLC,PLC,catholic,polish
1058,Onan Gol,PLC,PLC,catholic,polish
1059,East Tunguska,PLC,PLC,catholic,polish
1060,Irkutsk,PLC,PLC,catholic,polish
1061,West Tunguska,PLC,PLC,catholic,polish
1062,Angara,PLC,PLC,catholic,polish
1063,Sayan,PLC,PLC,catholic,polish
1064,Tomsk,NONE,NONE,tengri_pagan_reformed,ostyaki
1065,Kuznetsk,PLC,PLC,catholic,polish
1066,Altai Uriankhai,PLC,PLC,catholic,polish
1067,Turukhan,NONE,NONE,tengri_pagan_reformed,samoyed
1068,Ket,NONE,NONE,tengri_pagan_reformed,ostyaki
1069,Surgut,NONE,NONE,tengri_pagan_reformed,samoyed
1070,Narim,NONE,NONE,tengri_pagan_reformed,samoyed
1071,Irtesh,PLC,PLC,catholic,polish
1072,Obdorsk,PLC,PLC,catholic,polish
1073,Berezov,PLC,PLC,catholic,polish
1074,Sibir,PLC,PLC,catholic,ostyaki
1075,Tyumen,PLC,PLC,catholic,polish
1076,Kurgan,PLC,PLC,catholic,polish
1077,Solikamsk,PLC,PLC,catholic,polish
1078,Tura,PLC,PLC,catholic,polish
1079,Viatka,PLC,PLC,catholic,russian
1080,Pelym,PLC,PLC,catholic,polish
1081,Simbirsk,PLC,PLC,catholic,russian
1082,Kazan,PLC,PLC,catholic,russian
1083,Vetluga,PLC,PLC,catholic,russian
1084,Wadjuk,C21,C21,dreamtime,nyoongah
1085,Paredarerme,C16,C16,catholic,portugese
1086,Kaurna,C19,C19,catholic,catalan
1087,Wurundjeri,C19,C19,catholic,catalan
1088,Wergaia,C19,C19,catholic,catalan
1089,Wiradjuri,C16,C16,dreamtime,gamilaraay
1090,Eora,C16,C16,catholic,portugese
1091,Kamilaroi,C16,C16,dreamtime,aboriginal
1092,Gubbi-Gubbi,C21,C21,dreamtime,aboriginal
1093,Yagalingu,C21,C21,dreamtime,gamilaraay
1094,Turrbal,C19,C19,dreamtime,gamilaraay
1095,Falklands,GBR,GBR,anglican,castillian
1096,Cape Verde,GBR,GBR,catholic,portugese
1097,Fernando Po,GBR,GBR,catholic,portugese
1098,St. Helena,GBR,GBR,catholic,castillian
1099,Socotra,PER,PER,sunni,mahri_culture
1100,Mahe,GBR,PER,anglican,portugese
1101,Hollhavai,JAP,JAP,mahayana,japanese
1102,Mauritius,GBR,GBR,anglican,portugese
1103,Île Bourbon,GBR,PER,catholic,portugese
1104,Eiriksfjord,PLC,PLC,catholic,polish
1105,Vestbygden,PLC,PLC,catholic,polish
1106,Te Tai Tokerau,TTT,TTT,animism,maori
1107,Taranaki,TNK,TNK,animism,maori
1108,Te Moana a Toi,TEA,TEA,animism,maori
1109,Timaru,C16,C16,catholic,portugese
1110,Agadir,SPA,SPA,protestant,berber
1111,Arguin,FRA,REB,sunni,berber
1112,Trarza,GBR,RUM,sunni,fulani
1113,Cayor,JOL,JOL,shamanism,senegambian
1114,Gabu,JOL,JOL,shamanism,senegambian
1115,Brakna,ITA,RUM,catholic,fulani
1116,Wolof,ITA,RUM,catholic,lombard
1117,Futa Jallon,ITA,RUM,catholic,fulani
1118,Sierra Leone,GBR,RUM,catholic,portugese
1119,Grain Coast,GBR,RUM,anglican,portugese
1120,Bambuk,ITA,RUM,catholic,fulani
1121,Bure,ITA,RUM,catholic,mali
1122,Bagoe,ITA,RUM,catholic,dyola
1123,Segu,ITA,RUM,shamanism,bambara
1124,Joma,ITA,RUM,catholic,mali
1125,Kong,ITA,RUM,catholic,dyola
1126,Ivory Coast,GBR,RUM,catholic,portugese
1127,Tuat,NONE,NONE,sunni,tuareg
1128,Taudeni,ITA,ITA,sunni,tuareg
1129,Azawad,ITA,ITA,sunni,tuareg
1130,Tadmekka,ITA,RUM,sunni,tuareg
1131,Massina,ITA,RUM,shamanism,bambara
1132,Timbuktu,ITA,RUM,sunni,tuareg
1133,Gao,ITA,RUM,catholic,songhai
1134,Jenne,ITA,RUM,catholic,bozo
1135,Yatenga,ITA,RUM,catholic,lombard
1136,Gurma,ITA,RUM,shamanism,mossi
1137,Wagadugu,ITA,RUM,catholic,mossi
1138,Kumasi,ITA,RUM,shamanism,aka
1139,Gold Coast,GBR,RUM,shamanism,aka
1140,Abomey,ITA,RUM,catholic,fon
1141,Whydah,GBR,RUM,shamanism,fon
1142,Dendi,ITA,RUM,sunni,songhai
1143,Borgu,ITA,RUM,catholic,dagomba
1144,Oyo,ITA,RUM,shamanism,yorumba
1145,Nupe,ITA,RUM,shamanism,nupe
1146,Ife,ITA,RUM,shamanism,yorumba
1147,Benin,GBR,RUM,shamanism,yorumba
1148,Gobir,ITA,RUM,sunni,hausa
1149,Katsina,ITA,RUM,catholic,hausa
1150,Zamfara,ITA,RUM,shamanism,hausa
1151,Bonny,SPA,SPA,shamanism,sawabantu
1152,Idah,ITA,RUM,catholic,nupe
1153,Pindinga,ITA,RUM,catholic,nupe
1154,Zazzau,ITA,RUM,catholic,lombard
1155,Kano,ITA,RUM,sunni,hausa
1156,Damagaram,ITA,RUM,sunni,tuareg
