ID,Name,Owner,Controler,Religion,Culture
3727,PROV3727,NONE,NONE,NONE,NONE
3728,PROV3728,NONE,NONE,NONE,NONE
3729,PROV3729,NONE,NONE,NONE,NONE
3730,PROV3730,NONE,NONE,NONE,NONE
3731,PROV3731,NONE,NONE,NONE,NONE
3732,PROV3732,NONE,NONE,NONE,NONE
3733,PROV3733,NONE,NONE,NONE,NONE
3734,PROV3734,NONE,NONE,NONE,NONE
3735,PROV3735,NONE,NONE,NONE,NONE
3736,PROV3736,NONE,NONE,NONE,NONE
3737,PROV3737,NONE,NONE,NONE,NONE
3738,PROV3738,NONE,NONE,NONE,NONE
3739,PROV3739,NONE,NONE,NONE,NONE
3740,PROV3740,NONE,NONE,NONE,NONE
3741,PROV3741,NONE,NONE,NONE,NONE
3742,PROV3742,NONE,NONE,NONE,NONE
3743,PROV3743,NONE,NONE,NONE,NONE
3744,PROV3744,NONE,NONE,NONE,NONE
3745,PROV3745,NONE,NONE,NONE,NONE
3746,PROV3746,NONE,NONE,NONE,NONE
3747,PROV3747,NONE,NONE,NONE,NONE
3748,PROV3748,NONE,NONE,NONE,NONE
3749,PROV3749,NONE,NONE,NONE,NONE
3750,PROV3750,NONE,NONE,NONE,NONE
3751,PROV3751,NONE,NONE,NONE,NONE
3752,PROV3752,NONE,NONE,NONE,NONE
3753,PROV3753,NONE,NONE,NONE,NONE
3754,PROV3754,NONE,NONE,NONE,NONE
3755,PROV3755,NONE,NONE,NONE,NONE
3756,PROV3756,NONE,NONE,NONE,NONE
3757,PROV3757,NONE,NONE,NONE,NONE
3758,PROV3758,NONE,NONE,NONE,NONE
3759,PROV3759,NONE,NONE,NONE,NONE
3760,PROV3760,NONE,NONE,NONE,NONE
3761,PROV3761,NONE,NONE,NONE,NONE
3762,PROV3762,NONE,NONE,NONE,NONE
3763,PROV3763,NONE,NONE,NONE,NONE
3764,PROV3764,NONE,NONE,NONE,NONE
3765,PROV3765,NONE,NONE,NONE,NONE
3766,PROV3766,NONE,NONE,NONE,NONE
3767,PROV3767,NONE,NONE,NONE,NONE
3768,PROV3768,NONE,NONE,NONE,NONE
3769,PROV3769,NONE,NONE,NONE,NONE
3770,PROV3770,NONE,NONE,NONE,NONE
3771,PROV3771,NONE,NONE,NONE,NONE
3772,PROV3772,NONE,NONE,NONE,NONE
3773,PROV3773,NONE,NONE,NONE,NONE
3774,PROV3774,NONE,NONE,NONE,NONE
3775,PROV3775,NONE,NONE,NONE,NONE
3776,PROV3776,NONE,NONE,NONE,NONE
3777,PROV3777,NONE,NONE,NONE,NONE
3778,PROV3778,NONE,NONE,NONE,NONE
3779,PROV3779,NONE,NONE,NONE,NONE
3780,PROV3780,NONE,NONE,NONE,NONE
3781,PROV3781,NONE,NONE,NONE,NONE
3782,PROV3782,NONE,NONE,NONE,NONE
3783,PROV3783,NONE,NONE,NONE,NONE
3784,PROV3784,NONE,NONE,NONE,NONE
3785,PROV3785,NONE,NONE,NONE,NONE
3786,PROV3786,NONE,NONE,NONE,NONE
3787,PROV3787,NONE,NONE,NONE,NONE
3788,PROV3788,NONE,NONE,NONE,NONE
3789,PROV3789,NONE,NONE,NONE,NONE
3790,PROV3790,NONE,NONE,NONE,NONE
3791,PROV3791,NONE,NONE,NONE,NONE
3792,PROV3792,NONE,NONE,NONE,NONE
3793,PROV3793,NONE,NONE,NONE,NONE
3794,PROV3794,NONE,NONE,NONE,NONE
3795,PROV3795,NONE,NONE,NONE,NONE
3796,PROV3796,NONE,NONE,NONE,NONE
3797,PROV3797,NONE,NONE,NONE,NONE
3798,PROV3798,NONE,NONE,NONE,NONE
3799,PROV3799,NONE,NONE,NONE,NONE
3800,PROV3800,NONE,NONE,NONE,NONE
3801,PROV3801,NONE,NONE,NONE,NONE
3802,PROV3802,NONE,NONE,NONE,NONE
3803,PROV3803,NONE,NONE,NONE,NONE
3804,PROV3804,NONE,NONE,NONE,NONE
3805,PROV3805,NONE,NONE,NONE,NONE
3806,PROV3806,NONE,NONE,NONE,NONE
3807,PROV3807,NONE,NONE,NONE,NONE
3808,PROV3808,NONE,NONE,NONE,NONE
3809,PROV3809,NONE,NONE,NONE,NONE
3810,PROV3810,NONE,NONE,NONE,NONE
3811,PROV3811,NONE,NONE,NONE,NONE
3812,PROV3812,NONE,NONE,NONE,NONE
3813,PROV3813,NONE,NONE,NONE,NONE
3814,PROV3814,NONE,NONE,NONE,NONE
3815,PROV3815,NONE,NONE,NONE,NONE
3816,PROV3816,NONE,NONE,NONE,NONE
3817,PROV3817,NONE,NONE,NONE,NONE
3818,PROV3818,NONE,NONE,NONE,NONE
3819,PROV3819,NONE,NONE,NONE,NONE
3820,PROV3820,NONE,NONE,NONE,NONE
3821,PROV3821,NONE,NONE,NONE,NONE
3822,PROV3822,NONE,NONE,NONE,NONE
3823,PROV3823,NONE,NONE,NONE,NONE
3824,PROV3824,NONE,NONE,NONE,NONE
3825,PROV3825,NONE,NONE,NONE,NONE
3826,PROV3826,NONE,NONE,NONE,NONE
3827,PROV3827,NONE,NONE,NONE,NONE
3828,PROV3828,NONE,NONE,NONE,NONE
3829,PROV3829,NONE,NONE,NONE,NONE
3830,PROV3830,NONE,NONE,NONE,NONE
3831,PROV3831,NONE,NONE,NONE,NONE
3832,PROV3832,NONE,NONE,NONE,NONE
3833,PROV3833,NONE,NONE,NONE,NONE
3834,PROV3834,NONE,NONE,NONE,NONE
3835,PROV3835,NONE,NONE,NONE,NONE
3836,PROV3836,NONE,NONE,NONE,NONE
3837,PROV3837,NONE,NONE,NONE,NONE
3838,PROV3838,NONE,NONE,NONE,NONE
3839,PROV3839,NONE,NONE,NONE,NONE
3840,PROV3840,NONE,NONE,NONE,NONE
3841,PROV3841,NONE,NONE,NONE,NONE
3842,PROV3842,NONE,NONE,NONE,NONE
3843,PROV3843,NONE,NONE,NONE,NONE
3844,PROV3844,NONE,NONE,NONE,NONE
3845,PROV3845,NONE,NONE,NONE,NONE
3846,PROV3846,NONE,NONE,NONE,NONE
3847,PROV3847,NONE,NONE,NONE,NONE
3848,PROV3848,NONE,NONE,NONE,NONE
3849,PROV3849,NONE,NONE,NONE,NONE
3850,PROV3850,NONE,NONE,NONE,NONE
3851,PROV3851,NONE,NONE,NONE,NONE
3852,PROV3852,NONE,NONE,NONE,NONE
3853,PROV3853,NONE,NONE,NONE,NONE
3854,PROV3854,NONE,NONE,NONE,NONE
3855,PROV3855,NONE,NONE,NONE,NONE
3856,PROV3856,NONE,NONE,NONE,NONE
3857,PROV3857,NONE,NONE,NONE,NONE
3858,PROV3858,NONE,NONE,NONE,NONE
3859,PROV3859,NONE,NONE,NONE,NONE
3860,PROV3860,NONE,NONE,NONE,NONE
3861,PROV3861,NONE,NONE,NONE,NONE
3862,PROV3862,NONE,NONE,NONE,NONE
3863,PROV3863,NONE,NONE,NONE,NONE
3864,PROV3864,NONE,NONE,NONE,NONE
3865,PROV3865,NONE,NONE,NONE,NONE
3866,PROV3866,NONE,NONE,NONE,NONE
3867,PROV3867,NONE,NONE,NONE,NONE
3868,PROV3868,NONE,NONE,NONE,NONE
3869,PROV3869,NONE,NONE,NONE,NONE
3870,PROV3870,NONE,NONE,NONE,NONE
3871,PROV3871,NONE,NONE,NONE,NONE
3872,PROV3872,NONE,NONE,NONE,NONE
3873,PROV3873,NONE,NONE,NONE,NONE
3874,PROV3874,NONE,NONE,NONE,NONE
3875,PROV3875,NONE,NONE,NONE,NONE
3876,PROV3876,NONE,NONE,NONE,NONE
3877,PROV3877,NONE,NONE,NONE,NONE
3878,PROV3878,NONE,NONE,NONE,NONE
3879,PROV3879,NONE,NONE,NONE,NONE
3880,PROV3880,NONE,NONE,NONE,NONE
3881,PROV3881,NONE,NONE,NONE,NONE
3882,PROV3882,NONE,NONE,NONE,NONE
3883,PROV3883,NONE,NONE,NONE,NONE
3884,PROV3884,NONE,NONE,NONE,NONE
3885,PROV3885,NONE,NONE,NONE,NONE
3886,PROV3886,NONE,NONE,NONE,NONE
3887,PROV3887,NONE,NONE,NONE,NONE
3888,PROV3888,NONE,NONE,NONE,NONE
3889,PROV3889,NONE,NONE,NONE,NONE
3890,PROV3890,NONE,NONE,NONE,NONE
3891,PROV3891,NONE,NONE,NONE,NONE
3892,PROV3892,NONE,NONE,NONE,NONE
3893,PROV3893,NONE,NONE,NONE,NONE
3894,PROV3894,NONE,NONE,NONE,NONE
3895,PROV3895,NONE,NONE,NONE,NONE
3896,PROV3896,NONE,NONE,NONE,NONE
3897,PROV3897,NONE,NONE,NONE,NONE
3898,PROV3898,NONE,NONE,NONE,NONE
3899,PROV3899,NONE,NONE,NONE,NONE
3900,PROV3900,NONE,NONE,NONE,NONE
3901,PROV3901,NONE,NONE,NONE,NONE
3902,PROV3902,NONE,NONE,NONE,NONE
3903,PROV3903,NONE,NONE,NONE,NONE
3904,PROV3904,NONE,NONE,NONE,NONE
3905,PROV3905,NONE,NONE,NONE,NONE
3906,PROV3906,NONE,NONE,NONE,NONE
3907,PROV3907,NONE,NONE,NONE,NONE
3908,PROV3908,NONE,NONE,NONE,NONE
3909,PROV3909,NONE,NONE,NONE,NONE
3910,PROV3910,NONE,NONE,NONE,NONE
3911,PROV3911,NONE,NONE,NONE,NONE
3912,PROV3912,NONE,NONE,NONE,NONE
3913,PROV3913,NONE,NONE,NONE,NONE
3914,PROV3914,NONE,NONE,NONE,NONE
3915,PROV3915,NONE,NONE,NONE,NONE
3916,PROV3916,NONE,NONE,NONE,NONE
3917,PROV3917,NONE,NONE,NONE,NONE
3918,PROV3918,NONE,NONE,NONE,NONE
3919,PROV3919,NONE,NONE,NONE,NONE
3920,PROV3920,NONE,NONE,NONE,NONE
3921,PROV3921,NONE,NONE,NONE,NONE
3922,PROV3922,NONE,NONE,NONE,NONE
3923,PROV3923,NONE,NONE,NONE,NONE
3924,PROV3924,NONE,NONE,NONE,NONE
3925,PROV3925,NONE,NONE,NONE,NONE
3926,PROV3926,NONE,NONE,NONE,NONE
3927,PROV3927,NONE,NONE,NONE,NONE
3928,PROV3928,NONE,NONE,NONE,NONE
3929,PROV3929,NONE,NONE,NONE,NONE
3930,PROV3930,NONE,NONE,NONE,NONE
3931,PROV3931,NONE,NONE,NONE,NONE
3932,PROV3932,NONE,NONE,NONE,NONE
3933,PROV3933,NONE,NONE,NONE,NONE
3934,PROV3934,NONE,NONE,NONE,NONE
3935,PROV3935,NONE,NONE,NONE,NONE
3936,PROV3936,NONE,NONE,NONE,NONE
3937,PROV3937,NONE,NONE,NONE,NONE
3938,PROV3938,NONE,NONE,NONE,NONE
3939,PROV3939,NONE,NONE,NONE,NONE
3940,PROV3940,NONE,NONE,NONE,NONE
3941,PROV3941,NONE,NONE,NONE,NONE
3942,PROV3942,NONE,NONE,NONE,NONE
3943,PROV3943,NONE,NONE,NONE,NONE
3944,PROV3944,NONE,NONE,NONE,NONE
3945,PROV3945,NONE,NONE,NONE,NONE
3946,PROV3946,NONE,NONE,NONE,NONE
3947,PROV3947,NONE,NONE,NONE,NONE
3948,PROV3948,NONE,NONE,NONE,NONE
3949,PROV3949,NONE,NONE,NONE,NONE
3950,PROV3950,NONE,NONE,NONE,NONE
3951,PROV3951,NONE,NONE,NONE,NONE
3952,PROV3952,NONE,NONE,NONE,NONE
3953,PROV3953,NONE,NONE,NONE,NONE
3954,PROV3954,NONE,NONE,NONE,NONE
3955,PROV3955,NONE,NONE,NONE,NONE
3956,PROV3956,NONE,NONE,NONE,NONE
3957,PROV3957,NONE,NONE,NONE,NONE
3958,PROV3958,NONE,NONE,NONE,NONE
3959,PROV3959,NONE,NONE,NONE,NONE
3960,PROV3960,NONE,NONE,NONE,NONE
3961,PROV3961,NONE,NONE,NONE,NONE
3962,PROV3962,NONE,NONE,NONE,NONE
3963,PROV3963,NONE,NONE,NONE,NONE
3964,PROV3964,NONE,NONE,NONE,NONE
3965,PROV3965,NONE,NONE,NONE,NONE
3966,PROV3966,NONE,NONE,NONE,NONE
3967,PROV3967,NONE,NONE,NONE,NONE
3968,PROV3968,NONE,NONE,NONE,NONE
3969,PROV3969,NONE,NONE,NONE,NONE
3970,PROV3970,NONE,NONE,NONE,NONE
3971,PROV3971,NONE,NONE,NONE,NONE
3972,PROV3972,NONE,NONE,NONE,NONE
3973,PROV3973,NONE,NONE,NONE,NONE
3974,PROV3974,NONE,NONE,NONE,NONE
3975,PROV3975,NONE,NONE,NONE,NONE
3976,PROV3976,NONE,NONE,NONE,NONE
3977,PROV3977,NONE,NONE,NONE,NONE
3978,PROV3978,NONE,NONE,NONE,NONE
3979,PROV3979,NONE,NONE,NONE,NONE
3980,PROV3980,NONE,NONE,NONE,NONE
3981,PROV3981,NONE,NONE,NONE,NONE
3982,PROV3982,NONE,NONE,NONE,NONE
3983,PROV3983,NONE,NONE,NONE,NONE
3984,PROV3984,NONE,NONE,NONE,NONE
3985,PROV3985,NONE,NONE,NONE,NONE
3986,PROV3986,NONE,NONE,NONE,NONE
3987,PROV3987,NONE,NONE,NONE,NONE
3988,PROV3988,NONE,NONE,NONE,NONE
3989,PROV3989,NONE,NONE,NONE,NONE
3990,PROV3990,NONE,NONE,NONE,NONE
3991,PROV3991,NONE,NONE,NONE,NONE
3992,PROV3992,NONE,NONE,NONE,NONE
3993,PROV3993,NONE,NONE,NONE,NONE
3994,PROV3994,NONE,NONE,NONE,NONE
3995,PROV3995,NONE,NONE,NONE,NONE
3996,PROV3996,NONE,NONE,NONE,NONE
3997,PROV3997,NONE,NONE,NONE,NONE
3998,PROV3998,NONE,NONE,NONE,NONE
3999,PROV3999,NONE,NONE,NONE,NONE
4000,PROV4000,NONE,NONE,NONE,NONE
4001,PROV4001,NONE,NONE,NONE,NONE
4002,PROV4002,NONE,NONE,NONE,NONE
4003,PROV4003,NONE,NONE,NONE,NONE
4004,PROV4004,NONE,NONE,NONE,NONE
4005,PROV4005,NONE,NONE,NONE,NONE
4006,PROV4006,NONE,NONE,NONE,NONE
4007,PROV4007,NONE,NONE,NONE,NONE
4008,PROV4008,NONE,NONE,NONE,NONE
4009,PROV4009,NONE,NONE,NONE,NONE
4010,PROV4010,NONE,NONE,NONE,NONE
4011,PROV4011,NONE,NONE,NONE,NONE
4012,PROV4012,NONE,NONE,NONE,NONE
4013,PROV4013,NONE,NONE,NONE,NONE
4014,PROV4014,NONE,NONE,NONE,NONE
4015,PROV4015,NONE,NONE,NONE,NONE
4016,PROV4016,NONE,NONE,NONE,NONE
4017,PROV4017,NONE,NONE,NONE,NONE
4018,PROV4018,NONE,NONE,NONE,NONE
4019,PROV4019,NONE,NONE,NONE,NONE
4020,Comoros,NONE,NONE,sunni,madagasque
4021,Antankara,SKA,SKA,shamanism,madagasque
4022,Iboina,SKA,ZAN,shamanism,madagasque
4023,Tsimihety,SKA,ZAN,shamanism,madagasque
4024,Maroantsetra,SKA,SKA,shamanism,madagasque
4025,Vatomandry,SKA,SKA,shamanism,madagasque
4026,Antemoro,ANT,ANT,sunni,madagasque
4027,Betsileo,SKA,SKA,shamanism,madagasque
4028,Mahafaly,ANT,ANT,sunni,madagasque
4029,Antanosy,ANT,ANT,sunni,madagasque
4030,Bara,SKA,SKA,shamanism,madagasque
4031,Antsalova,SKA,SKA,shamanism,madagasque
4032,Fiherana,SKA,SKA,shamanism,madagasque
4033,Al Qadarif,NUB,NUB,coptic,nubian
4034,Makua,ZAN,ZAN,shamanism,makua
4035,Ngindo,NONE,NONE,shamanism,makua
4036,Wayao,NONE,NONE,shamanism,makua
4037,Katsekera,ZAN,ZAN,shamanism,nyasa
4038,Lolo,ZAN,ZAN,shamanism,nyasa
4039,Lundu,ZAN,ZAN,shamanism,nyasa
4040,Kalonga,ZAN,ZAN,shamanism,nyasa
4041,Kinga,NONE,NONE,shamanism,bena
4042,Makonde,NONE,NONE,shamanism,makua
4043,Phangwa,NONE,NONE,shamanism,nyasa
4044,Ngonde,ZAN,ZAN,shamanism,nyasa
4045,Tumbuka,ZAN,ZAN,shamanism,nyasa
4046,Lala,NONE,NONE,shamanism,bemba
4047,Nsenga,ZAN,ZAN,shamanism,nyasa
4048,Lomwe,ZAN,ZAN,shamanism,makua
4049,Ibo,ZAN,ZAN,sunni,swahili
4050,Luangwa,NONE,NONE,shamanism,bemba
4051,Ewaso Ngiro,NONE,NONE,sunni,somali
4052,Dawa,NONE,NONE,sunni,somali
4053,Turkana,NONE,NONE,shamanism,acholi
4054,Kuria,NONE,NONE,shamanism,masaba
4055,Shamba,NONE,NONE,shamanism,swahili
4056,Gogo,NONE,NONE,shamanism,takama
4057,Nyatura,NONE,NONE,shamanism,takama
4058,Zigua,NONE,NONE,shamanism,swahili
4059,Shaga,NONE,NONE,shamanism,masaba
4060,Kikuyu,NONE,NONE,shamanism,bantu
4061,Buzinza,KRW,KRW,shamanism,takama
4062,Busoga,KRW,KRW,shamanism,masaba
4063,Karagwe,KRW,KRW,shamanism,ganda
4064,Buganda,BUG,BUG,shamanism,ganda
4065,Bunyoro,KRW,KRW,shamanism,ganda
4066,Nkore,KRW,KRW,shamanism,ganda
4067,Nduga,RWA,RWA,shamanism,rwandan
4068,Bafuriru,RWA,RWA,shamanism,rwandan
4069,Bushubi,KRW,KRW,shamanism,rwandan
4070,Nkoma,BUU,BUU,shamanism,rwandan
4071,Buyogoma,KRW,KRW,shamanism,rwandan
4072,Ruguru,KRW,KRW,shamanism,rwandan
4073,Hehe,NONE,NONE,shamanism,bena
4074,Pubungo,BNY,BNY,shamanism,acholi
4075,Lango,NONE,NONE,shamanism,acholi
4076,Muhambwe,NONE,NONE,shamanism,takama
4077,Rukwa,NONE,NONE,shamanism,bena
4078,Mayumba,KON,KON,shamanism,kongolese
4079,Ngoyo,KON,KON,shamanism,kongolese
4080,Soyo,KON,KON,shamanism,kongolese
4081,Songo,KON,KON,catholic,kongolese
4082,Kasanje,KSJ,KSJ,shamanism,mbangala
4083,Shinje,KSJ,KSJ,shamanism,mbangala
4084,Malem,KSJ,KSJ,shamanism,mbangala
4085,Yaka,YAK,YAK,shamanism,yaka
4086,Nunu,KON,KON,catholic,kuba
4087,Kumbana,YAK,YAK,shamanism,yaka
4088,Munene,KON,KON,catholic,kuba
4089,Kuba,KON,KON,shamanism,kuba
4090,Songye,KLD,KLD,shamanism,luba
4091,Mpasu,LND,LND,shamanism,lunda
4092,Rund,LND,LND,shamanism,lunda
4093,Lwena,LND,LND,shamanism,lunda
4094,Chokwe,CKW,CKW,shamanism,chokwe
4095,Ishindi,CKW,CKW,shamanism,chokwe
4096,Kalundwe,KLD,KLD,shamanism,luba
4097,Luba,LUB,LUB,shamanism,luba
4098,Upemba,KIK,KIK,shamanism,luba
4099,Hemba,KIK,KIK,shamanism,luba
4100,Luapula,KZB,KZB,shamanism,luba
4101,Lualaba,KZB,KZB,shamanism,luba
4102,Bemba,NONE,NONE,shamanism,bemba
4103,Tabwa,KZB,KZB,shamanism,luba
4104,Lamba,NONE,NONE,shamanism,bemba
4105,Kusu,LUB,LUB,shamanism,luba
4106,Lenje,NONE,NONE,shamanism,bemba
4107,Kanongesha,KIK,KIK,shamanism,luba
4108,Kaonde,NONE,NONE,shamanism,bemba
4109,Lega,NONE,NONE,shamanism,luba
4110,Sutherland,SCO,SCO,catholic,highland_scottish
4111,Saintonge,PRO,PRO,catholic,cosmopolitan_french
4112,Quercy,PRO,PRO,protestant,gascon
4113,Rovaniemi,SWE,SWE,catholic,finnish
4114,Jokkmokk,SWE,SWE,catholic,sapmi
4115,Mazyr,LIT,LIT,orthodox,byelorussian
4116,Oka,TEU,TEU,catholic,ryazanian
4117,Bezhetsk,TEU,TEU,catholic,novgorodian
4118,Cork,IRE,IRE,catholic,irish
4119,Sligo,IRE,IRE,catholic,irish
4120,Kildare,IRE,IRE,catholic,irish
4121,Ulster,IRE,IRE,catholic,irish
4122,Shenkursk,MOS,MOS,orthodox,novgorodian
4123,Pirkanmaa,SWE,SWE,catholic,finnish
4124,Karelia,NOV,NOV,orthodox,karelian
4125,Szolnok,RUM,RUM,catholic,hungarian
4126,Bacs,RUM,RUM,orthodox,hungarian
4127,Turda,RUM,RUM,orthodox,transylvanian
4128,Királyföld,RUM,RUM,catholic,transylvanian
4129,Ust-Vym,MOS,MOS,orthodox,uralic
4130,Somerset,IRE,IRE,catholic,english
4131,Mutsu,JAP,JAP,shinto,togoku
4132,Mweru,NONE,NONE,NONE,NONE
4133,Kivu,NONE,NONE,NONE,NONE
4134,Rutanzige,NONE,NONE,NONE,NONE
4135,Lake Albert,NONE,NONE,NONE,NONE
4136,Zaysan,NONE,NONE,NONE,NONE
4137,Alakol,NONE,NONE,NONE,NONE
4138,Issyk-Kul,NONE,NONE,NONE,NONE
4139,Oulujärvi,NONE,NONE,NONE,NONE
4140,Saimaa,NONE,NONE,NONE,NONE
4141,Dithmarschen,HSA,HSA,protestant,lower_saxon
4142,Østjylland,DAN,DAN,protestant,danish
4143,Smålenene,SWE,SWE,protestant,norwegian
4144,Bratsberg,DAN,DAN,protestant,norwegian
4145,Agdesiden,DAN,DAN,protestant,norwegian
4146,Langfjella,NONE,NONE,NONE,NONE
4147,Rostov,TEU,TEU,catholic,russian
4148,Luki,TEU,TEU,catholic,novgorodian
4149,Kolding,DAN,DAN,protestant,danish
4150,Évora,POR,POR,catholic,portugese
4151,Enare,SWE,SWE,catholic,sapmi
4152,Kainuu,SWE,SWE,catholic,sapmi
4153,The Scandes,NONE,NONE,NONE,NONE
4154,The Pyrenees,NONE,NONE,NONE,NONE
4155,The Carpathians,NONE,NONE,NONE,NONE
4156,The Caucasus,NONE,NONE,NONE,NONE
4157,The Alps,NONE,NONE,NONE,NONE
4158,Janjiro,ETH,ETH,coptic,sidamo
4159,The Alps,NONE,NONE,NONE,NONE
4160,The Alps,NONE,NONE,NONE,NONE
4161,The Alps,NONE,NONE,NONE,NONE
4162,The Alps,NONE,NONE,NONE,NONE
4163,Elfsborg,SWE,SWE,protestant,swedish
4164,Dal,SWE,SWE,protestant,swedish
4165,Göinge,DAN,DAN,protestant,danish
4166,Tiohärad,SWE,SWE,protestant,swedish
4167,High Atlas,NONE,NONE,NONE,NONE
4168,High Atlas,NONE,NONE,NONE,NONE
4169,Aures,NONE,NONE,NONE,NONE
4170,Zagros,NONE,NONE,NONE,NONE
4171,Abarquh,CRI,CRI,sunni,persian
4172,Zagros,NONE,NONE,NONE,NONE
4173,Syrmia,RUM,RUM,orthodox,serbian
4174,Durrës,RUM,RUM,orthodox,albanian
4175,Lezhë,RUM,RUM,orthodox,albanian
4176,Branicevo,RUM,RUM,orthodox,serbian
4177,Alborz,NONE,NONE,NONE,NONE
4178,Pontic Mountains,NONE,NONE,NONE,NONE
4179,Hakkari Mountains,NONE,NONE,NONE,NONE
4180,Hyuga,JAP,JAP,shinto,kyushuan
4181,Higo,JAP,JAP,shinto,kyushuan
4182,Hizen,JAP,JAP,shinto,kyushuan
4183,Iwami,JAP,JAP,shinto,japanese
4184,Bizen,JAP,JAP,shinto,japanese
4185,Tango,JAP,JAP,shinto,japanese
4186,Iyo,JAP,JAP,shinto,japanese
4187,Kii,JAP,JAP,shinto,japanese
4188,Shinano,JAP,JAP,shinto,togoku
4189,Sagami,JAP,JAP,shinto,togoku
4190,Shimousa,JAP,JAP,shinto,togoku
4191,Shimotsuke,JAP,JAP,shinto,togoku
4192,Ugo,JAP,JAP,shinto,togoku
4193,Oshima,JAP,JAP,shinto,togoku
4194,Yongping,CSH,CSH,confucianism,chihan
4195,Zhending,CSH,CSH,confucianism,chihan
4196,Haizhou,MNG,MNG,confucianism,jianghuai
4197,Huangzhou,LNG,LNG,confucianism,hubei
4198,Fengxiang,CSH,CSH,confucianism,xibei
4199,Tongren,AYU,REB,animism,miao
4200,Hulan,MYR,MYR,tengri_pagan_reformed,manchu
4201,Jianzhou,MJZ,MJZ,confucianism,manchu
4202,Taining,KRC,KRC,tengri_pagan_reformed,chahar
4203,Ju Ud,OIR,OIR,vajrayana,mongol
4204,Anding,KAM,KAM,vajrayana,oirats
4205,Nagchu,PHA,PHA,vajrayana,tibetan
4206,Balikul,CHG,CHG,sunni,oirats
4207,Turpan,CHG,CHG,sunni,uyghur
4208,Qurqara-usu,CHG,CHG,sunni,uyghur
4209,Maralbexi,KAS,KAS,sunni,uyghur
4210,Yangi Hissar,KAS,KAS,sunni,uyghur
4211,Dazhou,SHU,SHU,confucianism,sichuanese
4212,Jiazhou,SHU,SHU,confucianism,sichuanese
4213,Luzhou,SHU,SHU,confucianism,sichuanese
4214,Ulch,MYR,MYR,tengri_pagan_reformed,nivkh
4215,Fudali,MYR,MYR,tengri_pagan_reformed,manchu
4216,Oroch,NHX,NHX,tengri_pagan_reformed,manchu
4217,Pijin,NHX,NHX,tengri_pagan_reformed,manchu
4218,Buteha,MYR,MYR,tengri_pagan_reformed,chahar
4219,Bayan Tumen,OIR,OIR,vajrayana,khalkha
4220,Khiagt,OIR,OIR,tengri_pagan_reformed,khalkha
4221,Dundgovi,OIR,OIR,vajrayana,khalkha
4222,Ulaangom,OIR,OIR,tengri_pagan_reformed,oirats
4223,Hetao,CSH,CSH,vajrayana,mongol
4224,Tokai Sea,NONE,NONE,NONE,NONE
4225,Hokkaido Coast,NONE,NONE,NONE,NONE
4226,Japan Basin,NONE,NONE,NONE,NONE
4227,Jinju,KOR,KOR,confucianism,korean
4228,Naju,KOR,KOR,confucianism,korean
4229,Chungju,KOR,KOR,confucianism,korean
4230,Suwon,KOR,KOR,confucianism,korean
4231,Haeju,KOR,KOR,confucianism,korean
4232,Ganggye,KOR,KOR,confucianism,korean
4233,Bohai Sea,NONE,NONE,NONE,NONE
4234,Western Yellow Sea,NONE,NONE,NONE,NONE
4235,Vistula Lagoon,NONE,NONE,NONE,NONE
4236,Trencin,RUM,RUM,catholic,slovak
4237,Olomouc,SAX,SAX,reformed,czech
4238,Liegnitz,SAX,SAX,reformed,schlesian
4239,Belgrade,RUM,RUM,orthodox,serbian
4240,Fejér,HUN,HUN,catholic,hungarian
4241,Wenden,TEU,TEU,catholic,latvian
4242,Ula,LIT,LIT,orthodox,byelorussian
4243,Toropets,LIT,LIT,orthodox,byelorussian
4244,Trubchevsk,LIT,LIT,orthodox,ryazanian
4245,Vyazma,LIT,REB,orthodox,ryazanian
4246,Mstislav,LIT,LIT,orthodox,byelorussian
4247,Owrucz,TEU,TEU,catholic,ruthenian
4248,Kashin,TEU,TEU,catholic,russian
4249,Zubtsov,LIT,LIT,orthodox,russian
4250,Mologa,TEU,TEU,catholic,russian
4251,Mozhaisk,TEU,TEU,catholic,russian
4252,Kolomna,TEU,TEU,catholic,russian
4253,Yuriev,TEU,TEU,catholic,russian
4254,Starodub,MOS,MOS,orthodox,russian
4255,Pronsk,TEU,TEU,catholic,ryazanian
4256,Solvychegodsk,MOS,MOS,orthodox,novgorodian
4257,Mezen,NOV,NOV,orthodox,novgorodian
4258,Onega,NOV,NOV,orthodox,novgorodian
4259,Velsk,MOS,MOS,orthodox,russian
4260,Vyshny Volochyok,TEU,TEU,catholic,novgorodian
4261,Ustyuzhna,TEU,TEU,catholic,novgorodian
4262,Totma,MOS,MOS,orthodox,russian
4263,Sol Galitskaya,MOS,MOS,orthodox,russian
4264,Tetyushi,TEU,TEU,catholic,kazani
4265,Ar-Chally,CRI,CRI,sunni,kazani
4266,Izhkar,KAZ,KAZ,sunni,uralic
4267,Bolgar,TEU,TEU,catholic,kazani
4268,Aqabah,TUN,TUN,sunni,bedouin_arabic
4269,Al Wajh,TUN,TUN,sunni,bedouin_arabic
4270,Azraq,SYR,SYR,sunni,bedouin_arabic
4271,Suwayda,SYR,SYR,sunni,bedouin_arabic
4272,Al Jawf,MAM,MAM,sunni,bedouin_arabic
4273,Al-Kariatan,TUN,TUN,sunni,bedouin_arabic
